Time,X,Y,Z,Mag,Notes
18:36:47,-0.138,-0.026,-0.531,0.549,
18:36:47,-0.146,-0.03,-0.521,0.542,
18:36:47,-0.148,-0.03,-0.51,0.532,
18:36:47,-0.201,0.012,-0.519,0.557,
18:36:47,-0.229,0.037,-0.527,0.576,
18:36:47,-0.18,-0.056,-0.481,0.517,
18:36:47,-0.167,-0.117,-0.506,0.545,
18:36:47,-0.17,-0.097,-0.543,0.577,
18:36:47,-0.174,-0.07,-0.501,0.535,
18:36:47,-0.183,-0.058,-0.438,0.478,
18:36:47,-0.18,-0.051,-0.405,0.446,
18:36:47,-0.176,-0.045,-0.391,0.431,
18:36:47,-0.184,-0.034,-0.387,0.43,
18:36:47,-0.197,-0.073,-0.385,0.439,
18:36:47,-0.239,-0.028,-0.405,0.471,
18:36:47,-0.248,-0.059,-0.395,0.47,
18:36:47,-0.243,-0.071,-0.396,0.47,
18:36:47,-0.237,-0.065,-0.423,0.49,
18:36:47,-0.204,-0.101,-0.429,0.486,
18:36:47,-0.207,-0.105,-0.395,0.458,
18:36:47,-0.234,-0.094,-0.366,0.444,
18:36:47,-0.245,-0.096,-0.358,0.444,
18:36:47,-0.241,-0.091,-0.362,0.444,
18:36:47,-0.239,-0.096,-0.374,0.454,
18:36:47,-0.238,-0.096,-0.377,0.456,
18:36:47,-0.243,-0.092,-0.363,0.446,
18:36:47,-0.256,-0.089,-0.361,0.451,
18:36:47,-0.273,-0.085,-0.367,0.465,
18:36:47,-0.287,-0.073,-0.377,0.48,
18:36:47,-0.285,-0.052,-0.407,0.499,
18:36:47,-0.268,-0.036,-0.438,0.515,
18:36:47,-0.257,0.0,-0.46,0.526,
18:36:47,-0.26,0.011,-0.454,0.523,
18:36:47,-0.248,0.006,-0.444,0.509,
18:36:47,-0.25,-0.001,-0.44,0.506,
18:36:47,-0.254,-0.015,-0.428,0.498,
18:36:47,-0.259,-0.021,-0.421,0.495,
18:36:47,-0.263,-0.014,-0.432,0.506,
18:36:47,-0.268,0.023,-0.455,0.528,
18:36:47,-0.286,0.041,-0.452,0.536,
18:36:47,-0.301,-0.023,-0.449,0.541,
18:36:47,-0.307,-0.07,-0.457,0.555,
18:36:47,-0.304,-0.064,-0.454,0.55,
18:36:47,-0.302,-0.045,-0.441,0.536,
18:36:47,-0.307,-0.028,-0.432,0.531,
18:36:47,-0.3,-0.02,-0.42,0.517,
18:36:47,-0.287,-0.006,-0.411,0.501,
18:36:47,-0.29,0.005,-0.406,0.499,
18:36:47,-0.301,0.018,-0.401,0.501,
18:36:47,-0.299,0.029,-0.405,0.504,
18:36:47,-0.292,0.041,-0.432,0.523,
18:36:47,-0.299,0.054,-0.486,0.573,
18:36:47,-0.311,0.066,-0.562,0.645,
18:36:47,-0.318,0.073,-0.652,0.729,
18:36:47,-0.326,0.05,-0.754,0.823,
18:36:47,-0.339,-0.033,-0.866,0.931,
18:36:47,-0.373,-0.127,-0.962,1.04,
18:36:47,-0.404,-0.178,-1.004,1.096,
18:36:47,-0.417,-0.197,-1.018,1.118,
18:36:47,-0.423,-0.203,-0.979,1.086,
18:36:47,-0.401,-0.21,-0.904,1.01,
18:36:47,-0.368,-0.255,-0.909,1.013,
18:36:47,-0.309,-0.258,-0.833,0.925,
18:36:47,-0.267,-0.217,-0.764,0.838,
18:36:47,-0.261,-0.219,-0.672,0.753,
18:36:47,-0.23,-0.253,-0.525,0.627,
18:36:47,-0.186,-0.23,-0.408,0.504,
18:36:48,-0.136,-0.152,-0.28,0.347,
18:36:48,-0.101,-0.095,-0.187,0.233,
18:36:48,-0.08,-0.079,-0.109,0.157,
18:36:48,-0.064,-0.066,-0.027,0.096,
18:36:48,-0.042,-0.044,0.056,0.083,
18:36:48,-0.004,0.02,0.13,0.132,
18:36:48,0.044,0.105,0.193,0.224,
18:36:48,0.065,0.2,0.358,0.415,
18:36:48,0.12,0.26,0.366,0.464,
18:36:48,0.194,0.332,0.456,0.596,
18:36:48,0.282,0.481,0.495,0.746,
18:36:48,0.409,0.691,0.515,0.953,
18:36:48,0.569,0.886,0.611,1.217,
18:36:48,0.732,1.171,0.755,1.574,
18:36:48,0.858,1.56,0.903,1.996,
18:36:48,0.948,1.93,1.017,2.378,
18:36:48,1.024,2.006,1.046,2.483,
18:36:48,1.178,1.995,0.936,2.499,
18:36:48,1.524,1.413,0.262,2.095,
18:36:48,1.685,0.94,-0.329,1.957,
18:36:48,1.684,0.352,-1.173,2.082,
18:36:48,1.37,-0.502,-1.996,2.473,
18:36:48,0.8,-1.345,-2.007,2.545,
18:36:48,0.267,-1.31,-1.995,2.402,
18:36:48,0.0,-0.649,-2.006,2.108,
18:36:48,-0.431,-0.262,-2.007,2.069,
18:36:48,-0.51,-0.227,-2.007,2.083,
18:36:48,-0.55,-0.347,-1.962,2.067,
18:36:48,-0.64,-0.327,-1.578,1.734,
18:36:48,-0.705,-0.515,-1.235,1.512,
18:36:48,-0.584,-0.496,-0.919,1.197,
18:36:48,-0.49,-0.564,-0.683,1.013,
18:36:48,-0.589,-0.497,-0.769,1.089,
18:36:48,-0.532,-0.369,-0.534,0.84,
18:36:48,-0.453,-0.367,-0.502,0.769,
18:36:48,-0.452,-0.383,-0.339,0.683,
18:36:48,-0.402,-0.278,-0.256,0.552,
18:36:48,-0.345,-0.171,-0.279,0.475,
18:36:48,-0.355,-0.118,-0.311,0.486,
18:36:48,-0.37,-0.083,-0.274,0.468,
18:36:48,-0.301,-0.052,-0.265,0.404,
18:36:48,-0.286,-0.045,-0.257,0.387,
18:36:48,-0.274,-0.048,-0.266,0.385,
18:36:48,-0.278,-0.056,-0.311,0.421,
18:36:48,-0.299,-0.056,-0.331,0.45,
18:36:48,-0.299,-0.041,-0.337,0.452,
18:36:48,-0.294,-0.014,-0.343,0.452,
18:36:48,-0.294,0.011,-0.342,0.451,
18:36:48,-0.298,0.029,-0.347,0.458,
18:36:48,-0.302,0.036,-0.35,0.463,
18:36:48,-0.3,0.043,-0.35,0.463,
18:36:48,-0.314,0.056,-0.36,0.48,
18:36:48,-0.328,0.057,-0.359,0.49,
18:36:48,-0.328,0.054,-0.353,0.485,
18:36:48,-0.34,0.042,-0.358,0.495,
18:36:48,-0.362,0.019,-0.372,0.519,
18:36:48,-0.355,-0.005,-0.389,0.527,
18:36:48,-0.347,-0.015,-0.409,0.536,
18:36:48,-0.339,-0.029,-0.406,0.53,
18:36:48,-0.382,-0.044,-0.447,0.59,
18:36:48,-0.408,-0.069,-0.463,0.62,
18:36:48,-0.429,-0.088,-0.458,0.634,
18:36:48,-0.433,-0.089,-0.448,0.629,
18:36:48,-0.417,-0.079,-0.44,0.612,
18:36:48,-0.389,-0.066,-0.407,0.567,
18:36:48,-0.384,-0.058,-0.37,0.537,
18:36:48,-0.385,-0.063,-0.327,0.509,
18:36:48,-0.36,-0.051,-0.306,0.475,
18:36:48,-0.335,-0.033,-0.293,0.446,
18:36:48,-0.326,-0.019,-0.284,0.433,
18:36:48,-0.348,-0.015,-0.256,0.432,
18:36:48,-0.357,-0.017,-0.243,0.432,
18:36:48,-0.354,-0.018,-0.232,0.424,
18:36:48,-0.351,-0.019,-0.223,0.416,
18:36:48,-0.349,-0.028,-0.221,0.414,
18:36:48,-0.342,-0.032,-0.221,0.409,
18:36:48,-0.338,-0.033,-0.221,0.406,
18:36:48,-0.354,-0.04,-0.222,0.42,
18:36:48,-0.371,-0.056,-0.221,0.436,
18:36:48,-0.378,-0.056,-0.237,0.45,
18:36:48,-0.38,-0.063,-0.25,0.459,
18:36:48,-0.374,-0.078,-0.261,0.463,
18:36:48,-0.368,-0.075,-0.265,0.459,
18:36:48,-0.362,-0.105,-0.263,0.459,
18:36:48,-0.394,-0.099,-0.322,0.519,
18:36:48,-0.408,-0.07,-0.368,0.554,
18:36:48,-0.411,-0.069,-0.434,0.601,
18:36:48,-0.437,-0.088,-0.515,0.681,
18:36:48,-0.463,-0.069,-0.562,0.731,
18:36:48,-0.485,-0.041,-0.625,0.792,
18:36:48,-0.505,-0.053,-0.699,0.864,
18:36:49,-0.508,-0.098,-0.727,0.892,
18:36:49,-0.511,-0.138,-0.74,0.91,
18:36:49,-0.519,-0.162,-0.756,0.931,
18:36:49,-0.507,-0.167,-0.724,0.899,
18:36:49,-0.474,-0.223,-0.563,0.769,
18:36:49,-0.504,-0.263,-0.661,0.872,
18:36:49,-0.505,-0.165,-0.723,0.897,
18:36:49,-0.46,-0.136,-0.671,0.825,
18:36:49,-0.397,-0.152,-0.617,0.75,
18:36:49,-0.353,-0.143,-0.558,0.675,
18:36:49,-0.31,-0.107,-0.468,0.572,
18:36:49,-0.269,-0.067,-0.381,0.472,
18:36:49,-0.221,-0.038,-0.269,0.35,
18:36:49,-0.153,-0.01,-0.164,0.224,
18:36:49,-0.089,0.025,-0.069,0.115,
18:36:49,-0.034,0.069,0.025,0.081,
18:36:49,0.115,0.167,0.19,0.278,
18:36:49,0.217,0.219,0.272,0.411,
18:36:49,0.341,0.275,0.344,0.557,
18:36:49,0.518,0.336,0.426,0.751,
18:36:49,0.759,0.41,0.606,1.054,
18:36:49,0.986,0.522,0.932,1.454,
18:36:49,1.101,0.703,1.378,1.898,
18:36:49,1.064,1.007,1.765,2.294,
18:36:49,0.952,1.345,1.886,2.504,
18:36:49,1.007,1.441,1.677,2.429,
18:36:49,1.108,1.037,0.983,1.808,
18:36:49,1.281,0.826,0.477,1.597,
18:36:49,1.569,0.595,-0.226,1.693,
18:36:49,1.924,0.37,-1.228,2.312,
18:36:49,1.924,0.009,-2.007,2.78,
18:36:49,0.84,-0.759,-2.007,2.304,
18:36:49,-0.97,-0.793,-1.992,2.354,
18:36:49,-0.858,-0.162,-2.007,2.189,
18:36:49,-0.367,0.369,-1.928,1.997,
18:36:49,-0.651,0.605,-1.681,1.901,
18:36:49,-0.791,0.726,-1.126,1.556,
18:36:49,-0.572,0.414,-0.959,1.191,
18:36:49,-0.424,0.099,-0.685,0.812,
18:36:49,-0.568,0.017,-0.681,0.887,
18:36:49,-0.473,0.054,-0.63,0.79,
18:36:49,-0.463,-0.042,-0.552,0.721,
18:36:49,-0.488,-0.086,-0.424,0.652,
18:36:49,-0.39,-0.006,-0.293,0.488,
18:36:49,-0.34,0.062,-0.206,0.402,
18:36:49,-0.343,0.081,-0.208,0.409,
18:36:49,-0.347,0.086,-0.145,0.386,
18:36:49,-0.342,0.075,-0.127,0.373,
18:36:49,-0.31,0.08,-0.146,0.352,
18:36:49,-0.265,0.081,-0.179,0.33,
18:36:49,-0.262,0.079,-0.194,0.335,
18:36:49,-0.248,0.072,-0.21,0.333,
18:36:49,-0.256,0.024,-0.235,0.348,
18:36:49,-0.274,-0.02,-0.289,0.399,
18:36:49,-0.283,-0.055,-0.338,0.444,
18:36:49,-0.27,-0.137,-0.327,0.446,
18:36:49,-0.282,-0.176,-0.297,0.446,
18:36:49,-0.294,-0.203,-0.284,0.456,
18:36:49,-0.313,-0.196,-0.297,0.474,
18:36:49,-0.339,-0.16,-0.304,0.482,
18:36:49,-0.329,-0.14,-0.288,0.459,
18:36:49,-0.335,-0.13,-0.282,0.457,
18:36:49,-0.345,-0.122,-0.274,0.457,
18:36:49,-0.348,-0.117,-0.276,0.459,
18:36:49,-0.361,-0.113,-0.292,0.478,
18:36:49,-0.377,-0.108,-0.301,0.494,
18:36:49,-0.386,-0.081,-0.336,0.518,
18:36:49,-0.378,-0.076,-0.346,0.518,
18:36:49,-0.38,-0.082,-0.353,0.525,
18:36:49,-0.391,-0.085,-0.363,0.54,
18:36:49,-0.403,-0.091,-0.367,0.552,
18:36:49,-0.409,-0.096,-0.379,0.566,
18:36:49,-0.409,-0.097,-0.389,0.573,
18:36:49,-0.402,-0.098,-0.393,0.571,
18:36:49,-0.392,-0.094,-0.396,0.565,
18:36:49,-0.384,-0.09,-0.401,0.562,
18:36:49,-0.378,-0.09,-0.416,0.569,
18:36:49,-0.372,-0.097,-0.417,0.567,
18:36:49,-0.372,-0.1,-0.418,0.569,
18:36:49,-0.373,-0.1,-0.425,0.575,
18:36:49,-0.375,-0.108,-0.433,0.583,
18:36:49,-0.38,-0.128,-0.437,0.593,
18:36:49,-0.381,-0.152,-0.432,0.596,
18:36:49,-0.387,-0.179,-0.435,0.609,
18:36:49,-0.403,-0.22,-0.455,0.646,
18:36:49,-0.418,-0.27,-0.486,0.696,
18:36:49,-0.435,-0.323,-0.514,0.747,
18:36:49,-0.454,-0.373,-0.53,0.791,
18:36:49,-0.471,-0.402,-0.55,0.828,
18:36:49,-0.472,-0.407,-0.588,0.857,
18:36:49,-0.457,-0.366,-0.619,0.852,
18:36:49,-0.446,-0.31,-0.621,0.825,
18:36:49,-0.455,-0.284,-0.633,0.83,
18:36:49,-0.468,-0.318,-0.64,0.854,
18:36:49,-0.452,-0.337,-0.603,0.825,
18:36:50,-0.43,-0.294,-0.589,0.786,
18:36:50,-0.401,-0.265,-0.544,0.726,
18:36:50,-0.36,-0.22,-0.475,0.635,
18:36:50,-0.322,-0.156,-0.415,0.548,
18:36:50,-0.291,-0.105,-0.34,0.46,
18:36:50,-0.274,-0.066,-0.275,0.394,
18:36:50,-0.252,-0.033,-0.191,0.318,
18:36:50,-0.202,0.005,-0.109,0.229,
18:36:50,-0.171,0.048,-0.057,0.187,
18:36:50,-0.158,0.071,-0.011,0.173,
18:36:50,-0.143,0.091,0.038,0.174,
18:36:50,-0.113,0.131,0.073,0.188,
18:36:50,-0.079,0.184,0.104,0.226,
18:36:50,-0.063,0.228,0.149,0.28,
18:36:50,-0.055,0.259,0.207,0.336,
18:36:50,-0.035,0.29,0.256,0.388,
18:36:50,-0.007,0.326,0.295,0.44,
18:36:50,0.057,0.372,0.366,0.525,
18:36:50,0.093,0.398,0.382,0.56,
18:36:50,0.137,0.433,0.391,0.599,
18:36:50,0.209,0.46,0.406,0.648,
18:36:50,0.292,0.474,0.435,0.707,
18:36:50,0.382,0.49,0.476,0.783,
18:36:50,0.497,0.506,0.545,0.894,
18:36:50,0.624,0.541,0.672,1.065,
18:36:50,0.793,0.613,0.847,1.312,
18:36:50,0.997,0.793,1.066,1.661,
18:36:50,1.105,1.062,1.274,1.993,
18:36:50,1.397,1.367,1.33,2.364,
18:36:50,1.575,1.389,1.034,2.34,
18:36:50,1.92,1.166,0.278,2.263,
18:36:50,2.006,0.799,-0.956,2.362,
18:36:50,2.005,0.319,-2.007,2.855,
18:36:50,1.694,-0.624,-2.007,2.7,
18:36:50,-0.249,-1.729,-1.987,2.646,
18:36:50,-1.118,-1.579,-2.007,2.788,
18:36:50,-0.183,-1.174,-2.007,2.332,
18:36:50,-0.603,-0.918,-1.926,2.217,
18:36:50,-0.469,-0.135,-1.927,1.988,
18:36:50,-0.582,0.355,-1.446,1.598,
18:36:50,-0.473,0.18,-1.097,1.208,
18:36:50,-0.381,-0.069,-1.058,1.127,
18:36:50,-0.472,-0.615,-0.973,1.245,
18:36:50,-0.7,-0.365,-0.789,1.116,
18:36:50,-0.281,-0.136,-0.45,0.548,
18:36:50,-0.315,-0.194,-0.214,0.427,
18:36:50,-0.291,-0.257,-0.136,0.411,
18:36:50,-0.309,-0.215,-0.027,0.377,
18:36:50,-0.261,-0.178,-0.013,0.316,
18:36:50,-0.231,-0.153,0.061,0.284,
18:36:50,-0.215,-0.112,0.034,0.244,
18:36:50,-0.18,-0.076,-0.015,0.196,
18:36:50,-0.167,-0.082,-0.087,0.205,
18:36:50,-0.218,-0.075,-0.148,0.274,
18:36:50,-0.205,-0.112,-0.174,0.291,
18:36:50,-0.197,-0.123,-0.249,0.341,
18:36:50,-0.229,-0.151,-0.241,0.365,
18:36:50,-0.23,-0.181,-0.267,0.396,
18:36:50,-0.237,-0.213,-0.278,0.423,
18:36:50,-0.26,-0.252,-0.284,0.46,
18:36:50,-0.288,-0.28,-0.284,0.492,
18:36:50,-0.317,-0.283,-0.292,0.515,
18:36:50,-0.327,-0.263,-0.3,0.516,
18:36:50,-0.327,-0.241,-0.31,0.511,
18:36:50,-0.348,-0.221,-0.322,0.523,
18:36:50,-0.353,-0.216,-0.331,0.53,
18:36:50,-0.352,-0.21,-0.351,0.539,
18:36:50,-0.356,-0.204,-0.36,0.545,
18:36:50,-0.357,-0.205,-0.363,0.548,
18:36:50,-0.359,-0.213,-0.375,0.561,
18:36:50,-0.365,-0.222,-0.395,0.582,
18:36:50,-0.371,-0.233,-0.406,0.597,
18:36:50,-0.378,-0.254,-0.407,0.611,
18:36:50,-0.385,-0.279,-0.403,0.623,
18:36:50,-0.381,-0.297,-0.389,0.62,
18:36:50,-0.368,-0.305,-0.371,0.605,
18:36:50,-0.35,-0.296,-0.356,0.58,
18:36:50,-0.335,-0.297,-0.342,0.563,
18:36:50,-0.327,-0.299,-0.34,0.559,
18:36:50,-0.331,-0.293,-0.356,0.568,
18:36:50,-0.332,-0.293,-0.377,0.582,
18:36:50,-0.341,-0.298,-0.4,0.604,
18:36:50,-0.37,-0.312,-0.423,0.643,
18:36:50,-0.373,-0.353,-0.444,0.679,
18:36:50,-0.36,-0.386,-0.445,0.69,
18:36:50,-0.366,-0.4,-0.431,0.692,
18:36:50,-0.374,-0.416,-0.454,0.72,
18:36:50,-0.385,-0.422,-0.494,0.755,
18:36:50,-0.406,-0.405,-0.537,0.785,
18:36:50,-0.426,-0.419,-0.563,0.822,
18:36:50,-0.445,-0.429,-0.597,0.859,
18:36:50,-0.449,-0.415,-0.609,0.862,
18:36:50,-0.437,-0.401,-0.587,0.834,
18:36:51,-0.429,-0.373,-0.556,0.795,
18:36:51,-0.417,-0.343,-0.511,0.743,
18:36:51,-0.393,-0.321,-0.459,0.684,
18:36:51,-0.373,-0.265,-0.405,0.611,
18:36:51,-0.354,-0.18,-0.373,0.545,
18:36:51,-0.329,-0.146,-0.341,0.496,
18:36:51,-0.306,-0.083,-0.251,0.404,
18:36:51,-0.294,-0.087,-0.219,0.377,
18:36:51,-0.281,-0.073,-0.191,0.348,
18:36:51,-0.261,-0.054,-0.162,0.311,
18:36:51,-0.244,-0.016,-0.123,0.274,
18:36:51,-0.223,0.021,-0.096,0.244,
18:36:51,-0.214,0.052,-0.06,0.228,
18:36:51,-0.195,0.084,-0.024,0.214,
18:36:51,-0.173,0.11,0.015,0.206,
18:36:51,-0.152,0.134,0.058,0.211,
18:36:51,-0.122,0.164,0.11,0.232,
18:36:51,-0.097,0.205,0.15,0.272,
18:36:51,-0.073,0.247,0.187,0.318,
18:36:51,-0.053,0.285,0.227,0.369,
18:36:51,-0.016,0.317,0.263,0.412,
18:36:51,0.032,0.354,0.29,0.459,
18:36:51,0.096,0.388,0.32,0.512,
18:36:51,0.18,0.413,0.361,0.577,
18:36:51,0.351,0.489,0.447,0.75,
18:36:51,0.422,0.547,0.512,0.86,
18:36:51,0.497,0.616,0.611,1.0,
18:36:51,0.572,0.723,0.754,1.191,
18:36:51,0.694,0.927,0.922,1.48,
18:36:51,0.919,1.236,1.11,1.899,
18:36:51,0.971,1.467,1.139,2.096,
18:36:51,1.022,1.457,1.055,2.069,
18:36:51,1.265,1.353,0.799,2.017,
18:36:51,1.57,1.085,0.27,1.927,
18:36:51,1.939,0.629,-0.649,2.14,
18:36:51,2.006,0.194,-1.801,2.703,
18:36:51,1.895,-0.811,-2.007,2.877,
18:36:51,0.614,-2.007,-1.999,2.899,
18:36:51,-0.636,-1.981,-2.001,2.886,
18:36:51,-0.555,-2.007,-1.788,2.745,
18:36:51,-0.474,-1.564,-1.766,2.406,
18:36:51,-0.454,-0.534,-1.579,1.727,
18:36:51,-0.186,-0.272,-0.979,1.033,
18:36:51,-0.481,0.025,-0.918,1.037,
18:36:51,-0.352,-0.394,-0.506,0.731,
18:36:51,-0.36,-0.841,-0.574,1.08,
18:36:51,-0.561,-0.545,-0.548,0.955,
18:36:51,-0.3,-0.382,-0.406,0.633,
18:36:51,-0.304,-0.257,-0.311,0.505,
18:36:51,-0.258,-0.284,-0.08,0.392,
18:36:51,-0.262,-0.352,-0.024,0.439,
18:36:51,-0.369,-0.227,-0.047,0.436,
18:36:51,-0.295,-0.17,-0.144,0.369,
18:36:51,-0.283,-0.115,-0.081,0.316,
18:36:51,-0.246,-0.073,-0.087,0.271,
18:36:51,-0.211,-0.06,-0.113,0.246,
18:36:51,-0.222,-0.1,-0.103,0.265,
18:36:51,-0.259,-0.133,-0.061,0.297,
18:36:51,-0.244,-0.154,-0.085,0.301,
18:36:51,-0.221,-0.187,-0.18,0.341,
18:36:51,-0.256,-0.236,-0.182,0.393,
18:36:51,-0.267,-0.294,-0.18,0.436,
18:36:51,-0.267,-0.33,-0.207,0.472,
18:36:51,-0.269,-0.339,-0.226,0.489,
18:36:51,-0.276,-0.324,-0.255,0.497,
18:36:51,-0.289,-0.301,-0.27,0.497,
18:36:51,-0.297,-0.284,-0.269,0.492,
18:36:51,-0.309,-0.28,-0.255,0.489,
18:36:51,-0.318,-0.263,-0.269,0.492,
18:36:51,-0.319,-0.269,-0.277,0.501,
18:36:51,-0.327,-0.275,-0.294,0.519,
18:36:51,-0.335,-0.274,-0.316,0.536,
18:36:51,-0.334,-0.274,-0.328,0.543,
18:36:51,-0.337,-0.273,-0.329,0.545,
18:36:51,-0.33,-0.277,-0.322,0.538,
18:36:51,-0.336,-0.276,-0.323,0.542,
18:36:51,-0.341,-0.276,-0.326,0.547,
18:36:51,-0.341,-0.276,-0.321,0.544,
18:36:51,-0.336,-0.276,-0.316,0.538,
18:36:51,-0.332,-0.276,-0.313,0.533,
18:36:51,-0.327,-0.271,-0.313,0.528,
18:36:51,-0.319,-0.274,-0.312,0.523,
18:36:51,-0.319,-0.279,-0.317,0.529,
18:36:51,-0.319,-0.284,-0.328,0.539,
18:36:51,-0.317,-0.287,-0.334,0.543,
